"value","count","cumsum","pct"
"don say got",3,437017,79.36
"don say instead",3,437020,79.36
"don say loud",3,437023,79.36
"don say sorry",3,437026,79.36
"don say thank",3,437029,79.36
"don say thing",3,437032,79.36
"don say want",3,437035,79.36
"don send email",3,437038,79.36
"don settle anybody",3,437041,79.36
"don share twitter",3,437044,79.36
"don shy just",3,437047,79.36
"don sit home",3,437050,79.37
"don sit try",3,437053,79.37
"don smoke anymore",3,437056,79.37
"don sound bad",3,437059,79.37
"don spend energy",3,437062,79.37
"don stay late",3,437065,79.37
"don stop dreaming",3,437068,79.37
"don stop like",3,437071,79.37
"don stop run",3,437074,79.37
"don support marriage",3,437077,79.37
"don take anybody",3,437080,79.37
"don take bus",3,437083,79.37
"don take fence",3,437086,79.37
"don take heart",3,437089,79.37
"don take little",3,437092,79.37
"don take stuff",3,437095,79.37
"don talk cause",3,437098,79.37
"don talk friends",3,437101,79.37
"don talk guys",3,437104,79.38
"don talk know",3,437107,79.38
"don talk strangers",3,437110,79.38
"don talk things",3,437113,79.38
"don talk won",3,437116,79.38
"don tell female",3,437119,79.38
"don tell friends",3,437122,79.38
"don tell girl",3,437125,79.38
"don tell got",3,437128,79.38
"don tell happy",3,437131,79.38
"don tell might",3,437134,79.38
"don tell moon",3,437137,79.38
"don tell said",3,437140,79.38
"don tell story",3,437143,79.38
"don tell tell",3,437146,79.38
"don tell thing",3,437149,79.38
"don tell truth",3,437152,79.38
"don tell tweet",3,437155,79.38
"don tell watch",3,437158,79.38
"don tell wife",3,437161,79.39
"don think afford",3,437164,79.39
"don think allow",3,437167,79.39
"don think asked",3,437170,79.39
"don think ate",3,437173,79.39
"don think available",3,437176,79.39
"don think beautiful",3,437179,79.39
"don think capable",3,437182,79.39
"don think cares",3,437185,79.39
"don think chance",3,437188,79.39
"don think changed",3,437191,79.39
"don think coaches",3,437194,79.39
"don think competition",3,437197,79.39
"don think count",3,437200,79.39
"don think counts",3,437203,79.39
"don think downtown",3,437206,79.39
"don think end",3,437209,79.39
"don think exist",3,437212,79.39
"don think favorite",3,437215,79.4
"don think forget",3,437218,79.4
"don think forgive",3,437221,79.4
"don think fully",3,437224,79.4
"don think games",3,437227,79.4
"don think hold",3,437230,79.4
"don think ignoring",3,437233,79.4
"don think intended",3,437236,79.4
"don think kobe",3,437239,79.4
"don think left",3,437242,79.4
"don think legal",3,437245,79.4
"don think likely",3,437248,79.4
"don think long",3,437251,79.4
"don think looks",3,437254,79.4
"don think losing",3,437257,79.4
"don think loved",3,437260,79.4
"don think man",3,437263,79.4
"don think mike",3,437266,79.4
"don think money",3,437269,79.41
"don think mr",3,437272,79.41
"don think old",3,437275,79.41
"don think opinion",3,437278,79.41
"don think paid",3,437281,79.41
"don think pick",3,437284,79.41
"don think prince",3,437287,79.41
"don think safe",3,437290,79.41
"don think says",3,437293,79.41
"don think set",3,437296,79.41
"don think single",3,437299,79.41
"don think sound",3,437302,79.41
"don think taken",3,437305,79.41
"don think teachers",3,437308,79.41
"don think teams",3,437311,79.41
"don think tell",3,437314,79.41
"don think th",3,437317,79.41
"don think thing",3,437320,79.41
"don think tho",3,437323,79.41
"don think totally",3,437326,79.42
"don think truly",3,437329,79.42
"don think understands",3,437332,79.42
"don think unless",3,437335,79.42
"don think wear",3,437338,79.42
"don think week",3,437341,79.42
"don think words",3,437344,79.42
"don think worked",3,437347,79.42
"don think worthy",3,437350,79.42
"don tough skin",3,437353,79.42
"don try anymore",3,437356,79.42
"don try bring",3,437359,79.42
"don try catch",3,437362,79.42
"don try convince",3,437365,79.42
"don try don",3,437368,79.42
"don try fit",3,437371,79.42
"don try force",3,437374,79.42
"don try say",3,437377,79.42
"don try sell",3,437380,79.43
"don try take",3,437383,79.43
"don try understand",3,437386,79.43
"don turn give",3,437389,79.43
"don turn lights",3,437392,79.43
"don turn right",3,437395,79.43
"don use account",3,437398,79.43
"don use don",3,437401,79.43
"don use em",3,437404,79.43
"don use phone",3,437407,79.43
"don use social",3,437410,79.43
"don use term",3,437413,79.43
"don usually care",3,437416,79.43
"don wake cause",3,437419,79.43
"don want actually",3,437422,79.43
"don want alone",3,437425,79.43
"don want anyway",3,437428,79.43
"don want argue",3,437431,79.43
"don want awake",3,437434,79.44
"don want believe",3,437437,79.44
"don want better",3,437440,79.44
"don want big",3,437443,79.44
"don want bug",3,437446,79.44
"don want chance",3,437449,79.44
"don want circus",3,437452,79.44
"don want coming",3,437455,79.44
"don want customers",3,437458,79.44
"don want different",3,437461,79.44
"don want disappoint",3,437464,79.44
"don want dog",3,437467,79.44
"don want easy",3,437470,79.44
"don want fans",3,437473,79.44
"don want feeling",3,437476,79.44
"don want feelings",3,437479,79.44
"don want focus",3,437482,79.44
"don want followers",3,437485,79.44
"don want game",3,437488,79.44
"don want girlfriend",3,437491,79.45
"don want great",3,437494,79.45
"don want happens",3,437497,79.45
"don want hot",3,437500,79.45
"don want house",3,437503,79.45
"don want job",3,437506,79.45
"don want join",3,437509,79.45
"don want last",3,437512,79.45
"don want liar",3,437515,79.45
"don want little",3,437518,79.45
"don want near",3,437521,79.45
"don want new",3,437524,79.45
"don want paint",3,437527,79.45
"don want paper",3,437530,79.45
"don want party",3,437533,79.45
"don want person",3,437536,79.45
"don want pick",3,437539,79.45
"don want post",3,437542,79.45
"don want practice",3,437545,79.46
"don want president",3,437548,79.46
"don want pretty",3,437551,79.46
"don want quit",3,437554,79.46
"don want really",3,437557,79.46
"don want reason",3,437560,79.46
"don want seen",3,437563,79.46
"don want staring",3,437566,79.46
"don want stomach",3,437569,79.46
"don want stuck",3,437572,79.46
"don want switch",3,437575,79.46
"don want team",3,437578,79.46
"don want throw",3,437581,79.46
"don want today",3,437584,79.46
"don want ugly",3,437587,79.46
"don want ur",3,437590,79.46
"don want walk",3,437593,79.46
"don want weekend",3,437596,79.46
"don want year",3,437599,79.47
"don way get",3,437602,79.47
"don whitney houston",3,437605,79.47
"don work make",3,437608,79.47
"don work planned",3,437611,79.47
"don work won",3,437614,79.47
"donald driver tonight",3,437617,79.47
"donate great cause",3,437620,79.47
"donations operation christmas",3,437623,79.47
"done best part",3,437626,79.47
"done class time",3,437629,79.47
"done classes day",3,437632,79.47
"done crying myself",3,437635,79.47
"done dirt cheap",3,437638,79.47
"done doing proverb",3,437641,79.47
"done don get",3,437644,79.47
"done done texting",3,437647,79.47
"done fair share",3,437650,79.47
"done felt strongly",3,437653,79.47
"done generally interrupted",3,437656,79.48
"done going home",3,437659,79.48
"done got work",3,437662,79.48
"done great deal",3,437665,79.48
"done hoping done",3,437668,79.48
"done horror movie",3,437671,79.48
"done incredible job",3,437674,79.48
"done junior year",3,437677,79.48
"done kissing hours",3,437680,79.48
"done last time",3,437683,79.48
"done last week",3,437686,79.48
"done like done",3,437689,79.48
"done like times",3,437692,79.48
"done lot things",3,437695,79.48
"done make happen",3,437698,79.48
"done mind gets",3,437701,79.48
"done networking class",3,437704,79.48
"done new york",3,437707,79.48
"done passing buck",3,437710,79.49
"done permanent job",3,437713,79.49
"done really done",3,437716,79.49
"done single thing",3,437719,79.49
"done sophomore year",3,437722,79.49
"done started last",3,437725,79.49
"done texting done",3,437728,79.49
"done thanks following",3,437731,79.49
"done wasting time",3,437734,79.49
"done way home",3,437737,79.49
"done week long",3,437740,79.49
"done wit school",3,437743,79.49
"door closes prison",3,437746,79.49
"door closing late",3,437749,79.49
"door just good",3,437752,79.49
"door knock gets",3,437755,79.49
"door make sure",3,437758,79.49
"doors open join",3,437761,79.49
"doors open music",3,437764,79.5
"doors pm www",3,437767,79.5
"doors walls joseph",3,437770,79.5
"dots ice cream",3,437773,79.5
"double cheese burger",3,437776,79.5
"double left field",3,437779,79.5
"double play end",3,437782,79.5
"double rainbow guy",3,437785,79.5
"double rainbow sky",3,437788,79.5
"double student loan",3,437791,79.5
"doubt gotta get",3,437794,79.5
"doubts make lose",3,437797,79.5
"dough bubbles drive",3,437800,79.5
"download let know",3,437803,79.5
"download new app",3,437806,79.5
"download new music",3,437809,79.5
"downloaded looking forward",3,437812,79.5
"downstairs lounge march",3,437815,79.5
"downtown april th",3,437818,79.5
"downtown comedy club",3,437821,79.51
"downtown la law",3,437824,79.51
"downtown la th",3,437827,79.51
"downtown la tomorrow",3,437830,79.51
"downtown milwaukee pm",3,437833,79.51
"downtown past couple",3,437836,79.51
"downtown specials soups",3,437839,79.51
"downtown today really",3,437842,79.51
"dr jean bailey",3,437845,79.51
"dr john new",3,437848,79.51
"dr kenneth cooper",3,437851,79.51
"dr phil episode",3,437854,79.51
"draft day right",3,437857,79.51
"draft nd round",3,437860,79.51
"draft winners losers",3,437863,79.51
"drafted atlanta falcons",3,437866,79.51
"drafted last years",3,437869,79.51
"drag queen bingo",3,437872,79.51
"drag race tonight",3,437875,79.52
"drake chris brown",3,437878,79.52
"drake concert tonight",3,437881,79.52
"drake remember life",3,437884,79.52
"drake younger eddie",3,437887,79.52
"drama day section",3,437890,79.52
"drama lonely relationship",3,437893,79.52
"drank gallon water",3,437896,79.52
"drank way coffee",3,437899,79.52
"draw own conclusions",3,437902,79.52
"draw words friends",3,437905,79.52
"drawing announced hours",3,437908,79.52
"drawing check lucy",3,437911,79.52
"drawing free lap",3,437914,79.52
"drawing tonight pm",3,437917,79.52
"drawn poker pro",3,437920,79.52
"dream alive hit",3,437923,79.52
"dream code dream",3,437926,79.52
"dream don think",3,437929,79.52
"dream dream edgar",3,437932,79.53
"dream edgar poe",3,437935,79.53
"dream half asleep",3,437938,79.53
"dream hunger games",3,437941,79.53
"dream like just",3,437944,79.53
"dream live life",3,437947,79.53
"dream near howard",3,437950,79.53
"dream orange soda",3,437953,79.53
"dream start live",3,437956,79.53
"dream sweet dreams",3,437959,79.53
"dream yo come",3,437962,79.53
"dreaming going goal",3,437965,79.53
"dreams baby girl",3,437968,79.53
"dreams becoming reality",3,437971,79.53
"dreams diana hunt",3,437974,79.53
"dreams fears actions",3,437977,79.53
"dreams feel real",3,437980,79.53
"dreams forget live",3,437983,79.53
"dreams imagine things",3,437986,79.54
"dreams just dreams",3,437989,79.54
"dreams last nights",3,437992,79.54
"dreams les brown",3,437995,79.54
"dreams living fears",3,437998,79.54
"dreams nightmares nightmares",3,438001,79.54
"dreams person misses",3,438004,79.54
"dreams reality dream",3,438007,79.54
"dreams really come",3,438010,79.54
"dreams seem impossible",3,438013,79.54
"dreams wishes come",3,438016,79.54
"dress alike world",3,438019,79.54
"dress don need",3,438022,79.54
"dress must follow",3,438025,79.54
"dressed like today",3,438028,79.54
"dresses www com",3,438031,79.54
"drew short straw",3,438034,79.54
"drink clean go",3,438037,79.54
"drink day latte",3,438040,79.55
"drink day pumpkin",3,438043,79.55
"drink drive might",3,438046,79.55
"drink free tonight",3,438049,79.55
"drink friday night",3,438052,79.55
"drink happy hour",3,438055,79.55
"drink items made",3,438058,79.55
"drink light beer",3,438061,79.55
"drink like fish",3,438064,79.55
"drink lots lots",3,438067,79.55
"drink minimum purchase",3,438070,79.55
"drink pub quiz",3,438073,79.55
"drink sends thurs",3,438076,79.55
"drink smart water",3,438079,79.55
"drink truly enjoy",3,438082,79.55
"drink white wine",3,438085,79.55
"drink wine alone",3,438088,79.55
"drinking coke zero",3,438091,79.55
"drinking days straight",3,438094,79.55
"drinking iced coffee",3,438097,79.56
"drinking pi trader",3,438100,79.56
"drinking takes society",3,438103,79.56
"drinking tea listening",3,438106,79.56
"drinks bottles till",3,438109,79.56
"drinks bud bud",3,438112,79.56
"drinks house wine",3,438115,79.56
"drinks select appetizers",3,438118,79.56
"drive himself effort",3,438121,79.56
"drive like day",3,438124,79.56
"drive looking forward",3,438127,79.56
"drive looks like",3,438130,79.56
"drive might hit",3,438133,79.56
"drive mini van",3,438136,79.56
"drive safe today",3,438139,79.56
"driven drops th",3,438142,79.56
"driver sports car",3,438145,79.56
"drivers don know",3,438148,79.56
"drives people crazy",3,438151,79.57
"driving away accident",3,438154,79.57
"driving bristol using",3,438157,79.57
"driving cross country",3,438160,79.57
"driving miss daisy",3,438163,79.57
"driving moms car",3,438166,79.57
"driving nuts today",3,438169,79.57
"driving range session",3,438172,79.57
"driving work today",3,438175,79.57
"drizzle cloudy high",3,438178,79.57
"drop business card",3,438181,79.57
"drop email details",3,438184,79.57
"drop email love",3,438187,79.57
"drop feel like",3,438190,79.57
"drop ins welcome",3,438193,79.57
"drop june th",3,438196,79.57
"drop line time",3,438199,79.57
"drop sam miller",3,438202,79.57
"dropped cell phone",3,438205,79.58
"dropped hot pocket",3,438208,79.58
"dropping phone face",3,438211,79.58
"dropping say hi",3,438214,79.58
"drops june th",3,438217,79.58
"drops last night",3,438220,79.58
"drops points nasdaq",3,438223,79.58
"drum coming way",3,438226,79.58
"drummer door knock",3,438229,79.58
"drummer singer band",3,438232,79.58
"dry sense humor",3,438235,79.58
"duck dunn passed",3,438238,79.58
"duck dunn rip",3,438241,79.58
"dude climbed tree",3,438244,79.58
"dude did just",3,438247,79.58
"dude don say",3,438250,79.58
"dude going hard",3,438253,79.58
"dude gonna get",3,438256,79.58
"dude good stuff",3,438259,79.58
"dude got red",3,438262,79.59
"dude great job",3,438265,79.59
"dude know right",3,438268,79.59
"dude love tweets",3,438271,79.59
"dude really hope",3,438274,79.59
"dude really just",3,438277,79.59
"dude smells like",3,438280,79.59
"dude think going",3,438283,79.59
"dudes take care",3,438286,79.59
"dunk contest just",3,438289,79.59
"dunk dunk dunk",3,438292,79.59
"duty become pleasure",3,438295,79.59
"duty family members",3,438298,79.59
"duty love listen",3,438301,79.59
"dvd cases today",3,438304,79.59
"dvd last night",3,438307,79.59
"dwight howard need",3,438310,79.59
"dying live just",3,438313,79.59
"dylan just said",3,438316,79.6
"eagle eye cherry",3,438319,79.6
"eagles draft pick",3,438322,79.6
"eagles nfl draft",3,438325,79.6
"ear infection both",3,438328,79.6
"earlier last week",3,438331,79.6
"earlier year great",3,438334,79.6
"earlier year rock",3,438337,79.6
"early busy day",3,438340,79.6
"early don school",3,438343,79.6
"early drinks saturday",3,438346,79.6
"early emails returned",3,438349,79.6
"early go get",3,438352,79.6
"early go work",3,438355,79.6
"early going bed",3,438358,79.6
"early good day",3,438361,79.6
"early good seats",3,438364,79.6
"early happy friday",3,438367,79.6
"early happy mother",3,438370,79.61
"early just like",3,438373,79.61
"early morning cardio",3,438376,79.61
"early morning flights",3,438379,79.61
"early morning good",3,438382,79.61
"early morning hours",3,438385,79.61
"early morning late",3,438388,79.61
"early morning prayer",3,438391,79.61
"early morning sunshine",3,438394,79.61
"early morning watch",3,438397,79.61
"early morning writing",3,438400,79.61
"early mornings late",3,438403,79.61
"early new year",3,438406,79.61
"early reports say",3,438409,79.61
"early spring weather",3,438412,79.61
"early take care",3,438415,79.61
"early time work",3,438418,79.61
"early try make",3,438421,79.61
"earn equal pay",3,438424,79.61
"earn money home",3,438427,79.62
"earn money working",3,438430,79.62
"earrings bobby pins",3,438433,79.62
"earth day clean",3,438436,79.62
"earth day coming",3,438439,79.62
"earth day event",3,438442,79.62
"earth day fair",3,438445,79.62
"earth day get",3,438448,79.62
"earth day go",3,438451,79.62
"earth day green",3,438454,79.62
"earth day new",3,438457,79.62
"earth feel bare",3,438460,79.62
"earth got lot",3,438463,79.62
"earth last night",3,438466,79.62
"earth laughs flowers",3,438469,79.62
"earth loves love",3,438472,79.62
"earth pass away",3,438475,79.62
"earthquake san francisco",3,438478,79.62
"easier ask forgiveness",3,438481,79.63
"easier get noticed",3,438484,79.63
"easiest way find",3,438487,79.63
"easiest way keep",3,438490,79.63
"easily successfully edwards",3,438493,79.63
"east avenue lounge",3,438496,79.63
"east coast anytime",3,438499,79.63
"east coast enjoying",3,438502,79.63
"east coast light",3,438505,79.63
"east coast new",3,438508,79.63
"east coast residents",3,438511,79.63
"east coast right",3,438514,79.63
"east coast safe",3,438517,79.63
"east coast superbowl",3,438520,79.63
"east coast weather",3,438523,79.63
"east division title",3,438526,79.63
"east last night",3,438529,79.63
"east lincoln avenue",3,438532,79.63
"east st louis",3,438535,79.64
"easter brunch family",3,438538,79.64
"easter closed today",3,438541,79.64
"easter event tomorrow",3,438544,79.64
"easter hope bunny",3,438547,79.64
"easter live stream",3,438550,79.64
"easter wonderful day",3,438553,79.64
"eastern st rose",3,438556,79.64
"easy find happiness",3,438559,79.64
"easy find worth",3,438562,79.64
"easy lay ups",3,438565,79.64
"easy reading hard",3,438568,79.64
"easy use good",3,438571,79.64
"eat ave west",3,438574,79.64
"eat birthday cake",3,438577,79.64
"eat cake breakfast",3,438580,79.64
"eat chicken nuggets",3,438583,79.64
"eat chocolate cake",3,438586,79.64
"eat cinnamon toast",3,438589,79.64
"eat city whats",3,438592,79.65
"eat crab legs",3,438595,79.65
"eat day give",3,438598,79.65
"eat don make",3,438601,79.65
"eat elephant bite",3,438604,79.65
"eat fish like",3,438607,79.65
"eat free tonight",3,438610,79.65
"eat fridge go",3,438613,79.65
"eat go bed",3,438616,79.65
"eat good meal",3,438619,79.65
"eat indian food",3,438622,79.65
"eat juicy feed",3,438625,79.65
"eat like food",3,438628,79.65
"eat like king",3,438631,79.65
"eat like pig",3,438634,79.65
"eat like try",3,438637,79.65
"eat lose weight",3,438640,79.65
"eat love rip",3,438643,79.65
"eat olive garden",3,438646,79.66
"eat pasta tonight",3,438649,79.66
"eat pizza eat",3,438652,79.66
"eat plate eggs",3,438655,79.66
"eat sleep breathe",3,438658,79.66
"eat times day",3,438661,79.66
"eat yummy food",3,438664,79.66
"eating chocolate cake",3,438667,79.66
"eating chocolate covered",3,438670,79.66
"eating dinner tonight",3,438673,79.66
"eating dinner watching",3,438676,79.66
"eating looks like",3,438679,79.66
"eating lunch today",3,438682,79.66
"eating meals day",3,438685,79.66
"eating pizza watching",3,438688,79.66
"eating right exercising",3,438691,79.66
"eats chocolate slow",3,438694,79.66
"eco friendly cd",3,438697,79.66
"eco nursing pillow",3,438700,79.66
"economic development director",3,438703,79.67
"economy www com",3,438706,79.67
"ed taylor swift",3,438709,79.67
"eddie murphy hosting",3,438712,79.67
"edge glory lady",3,438715,79.67
"edge pool throw",3,438718,79.67
"edge seat last",3,438721,79.67
"edison light bulb",3,438724,79.67
"edition coming soon",3,438727,79.67
"edition email sign",3,438730,79.67
"education learned forgotten",3,438733,79.67
"education making difference",3,438736,79.67
"educational time turns",3,438739,79.67
"effect student achievement",3,438742,79.67
"effective april traded",3,438745,79.67
"effective leader finished",3,438748,79.67
"effective management discipline",3,438751,79.67
"effort bring forth",3,438754,79.67
"effort don expect",3,438757,79.68
"effort full effort",3,438760,79.68
"effort full victory",3,438763,79.68
"effort gets painful",3,438766,79.68
"effort give got",3,438769,79.68
"effort individual vince",3,438772,79.68
"effort old age",3,438775,79.68
"efforts stop year",3,438778,79.68
"egg say boiling",3,438781,79.68
"eggs day work",3,438784,79.68
"eggs let guy",3,438787,79.68
"elected board directors",3,438790,79.68
"elected officials get",3,438793,79.68
"election city council",3,438796,79.68
"electric aid acid",3,438799,79.68
"electric blanket just",3,438802,79.68
"electronic dance music",3,438805,79.68
"electronic records conference",3,438808,79.68
"element success knock",3,438811,79.69
"elephant bite time",3,438814,79.69
"elevator go floor",3,438817,79.69
"elevator success take",3,438820,79.69
"eliminate unnecessary necessary",3,438823,79.69
"eliminated human natural",3,438826,79.69
"elizabeth warren showing",3,438829,79.69
"elvis june th",3,438832,79.69
"em duck em",3,438835,79.69
"em got got",3,438838,79.69
"em leave em",3,438841,79.69
"em sound good",3,438844,79.69
"email able figure",3,438847,79.69
"email address check",3,438850,79.69
"email address enjoy",3,438853,79.69
"email address look",3,438856,79.69
"email address maybe",3,438859,79.69
"email address set",3,438862,79.69
"email address talk",3,438865,79.69
"email address website",3,438868,79.7
"email address yahoo",3,438871,79.7
"email asap info",3,438874,79.7
"email brandon dot",3,438877,79.7
"email com get",3,438880,79.7
"email customer service",3,438883,79.7
"email got hacked",3,438886,79.7
"email got said",3,438889,79.7
"email got track",3,438892,79.7
"email information need",3,438895,79.7
"email let get",3,438898,79.7
"email like hear",3,438901,79.7
"email mike dot",3,438904,79.7
"email place order",3,438907,79.7
"email resume cover",3,438910,79.7
"email submissions dot",3,438913,79.7
"email taste italy",3,438916,79.7
"emailed last week",3,438919,79.7
"emailed let know",3,438922,79.71
"emails till done",3,438925,79.71
"emails work inbox",3,438928,79.71
"emergency alert system",3,438931,79.71
"emergency broadcast system",3,438934,79.71
"emma stone looks",3,438937,79.71
"emotional chicks basketball",3,438940,79.71
"emotions present thing",3,438943,79.71
"employees personal brands",3,438946,79.71
"end cold war",3,438949,79.71
"end day did",3,438952,79.71
"end day go",3,438955,79.71
"end day got",3,438958,79.71
"end day happy",3,438961,79.71
"end day matters",3,438964,79.71
"end day right",3,438967,79.71
"end daylight savings",3,438970,79.71
"end end beginning",3,438973,79.71
"end end reach",3,438976,79.72
"end good note",3,438979,79.72
"end human trafficking",3,438982,79.72
"end just want",3,438985,79.72
"end life event",3,438988,79.72
"end life find",3,438991,79.72
"end long week",3,438994,79.72
"end looks like",3,438997,79.72
"end means realization",3,439000,79.72
"end ok end",3,439003,79.72
"end own arm",3,439006,79.72
"end productive day",3,439009,79.72
"end saturday night",3,439012,79.72
"end star game",3,439015,79.72
"end summer bbq",3,439018,79.72
"end tunnel just",3,439021,79.72
"end way seem",3,439024,79.72
"end web developer",3,439027,79.72
"ended months ago",3,439030,79.72
"endorsed scott peters",3,439033,79.73
"endorsement city council",3,439036,79.73
"ends march th",3,439039,79.73
"ends tomorrow pm",3,439042,79.73
"endure george bernard",3,439045,79.73
"endure night joy",3,439048,79.73
"enemies foreign domestic",3,439051,79.73
"enemies outside hurt",3,439054,79.73
"energy feel power",3,439057,79.73
"energy look forward",3,439060,79.73
"energy making irrelevant",3,439063,79.73
"energy ur way",3,439066,79.73
"engage young children",3,439069,79.73
"english last year",3,439072,79.73
"english teacher made",3,439075,79.73
"enjoy buy get",3,439078,79.73
"enjoy day blessed",3,439081,79.73
"enjoy day fun",3,439084,79.73
"enjoy day good",3,439087,79.74
"enjoy day ladies",3,439090,79.74
"enjoy day make",3,439093,79.74
"enjoy delicious cup",3,439096,79.74
"enjoy delicious food",3,439099,79.74
"enjoy discount vacation",3,439102,79.74
"enjoy discounts california",3,439105,79.74
"enjoy duty become",3,439108,79.74
"enjoy food lowest",3,439111,79.74
"enjoy fruits labor",3,439114,79.74
"enjoy good luck",3,439117,79.74
"enjoy good music",3,439120,79.74
"enjoy happy birthday",3,439123,79.74
"enjoy looks like",3,439126,79.74
"enjoy lunch dinner",3,439129,79.74
"enjoy lunch lunch",3,439132,79.74
"enjoy lunch variety",3,439135,79.74
"enjoy music check",3,439138,79.74
"enjoy night buddy",3,439141,79.75
"enjoy peace mind",3,439144,79.75
"enjoy road trip",3,439147,79.75
"enjoy rock pop",3,439150,79.75
"enjoy snow day",3,439153,79.75
"enjoy spending time",3,439156,79.75
"enjoy sunshine great",3,439159,79.75
"enjoy thanks joining",3,439162,79.75
"enjoy today peace",3,439165,79.75
"enjoy today tomorrow",3,439168,79.75
"enjoy ur night",3,439171,79.75
"enjoy ur work",3,439174,79.75
"enjoy wasting wasted",3,439177,79.75
"enjoy watching love",3,439180,79.75
"enjoy watching play",3,439183,79.75
"enjoyed great job",3,439186,79.75
"enjoyed let know",3,439189,79.75
"enjoyed meeting yesterday",3,439192,79.75
"enjoyed reading blog",3,439195,79.75
"enjoyed social media",3,439198,79.76
"enjoyed visit today",3,439201,79.76
"enjoying great food",3,439204,79.76
"enjoying last week",3,439207,79.76
"enjoying lazy day",3,439210,79.76
"enjoying life moment",3,439213,79.76
"enjoying long weekend",3,439216,79.76
"enjoying looking forward",3,439219,79.76
"enjoying new year",3,439222,79.76
"enjoying panel discussion",3,439225,79.76
"enjoying time watching",3,439228,79.76
"enjoying weekend hope",3,439231,79.76
"enter competition tweet",3,439234,79.76
"enter future create",3,439237,79.76
"enter own risk",3,439240,79.76
"enter promo box",3,439243,79.76
"enterprise social media",3,439246,79.76
"entertaining actual game",3,439249,79.76
"entertainment cultural districts",3,439252,79.77
"entertainment houston texas",3,439255,79.77
"enthusiasm sure way",3,439258,79.77
"entire ride home",3,439261,79.77
"entire twitter feed",3,439264,79.77
"entry form win",3,439267,79.77
"entry ladies free",3,439270,79.77
"entry level jobs",3,439273,79.77
"entry level positions",3,439276,79.77
"entry level sales",3,439279,79.77
"envy watch jim",3,439282,79.77
"epic dance party",3,439285,79.77
"epic last night",3,439288,79.77
"epic meal time",3,439291,79.77
"episode made cry",3,439294,79.77
"episode stay tuned",3,439297,79.77
"episodes tv seen",3,439300,79.77
"equal amber larger",3,439303,79.77
"equal men walk",3,439306,79.78
"equal protection law",3,439309,79.78
"equality truly wee",3,439312,79.78
"equally equally successful",3,439315,79.78
"equipment sales service",3,439318,79.78
"equity home spent",3,439321,79.78
"era information virtual",3,439324,79.78
"eric birthday got",3,439327,79.78
"error message does",3,439330,79.78
"error message missing",3,439333,79.78
"especially earlier work",3,439336,79.78
"especially little ones",3,439339,79.78
"especially looking forward",3,439342,79.78
"especially mother day",3,439345,79.78
"especially single mothers",3,439348,79.78
"especially sunny day",3,439351,79.78
"especially take driving",3,439354,79.78
"espresso added drink",3,439357,79.78
"espresso book machine",3,439360,79.78
"espresso shot drink",3,439363,79.79
"est follow author",3,439366,79.79
"establish priorities go",3,439369,79.79
"establish rules relationship",3,439372,79.79
"et palm beach",3,439375,79.79
"eve don eat",3,439378,79.79
"eve good night",3,439381,79.79
"eve open pm",3,439384,79.79
"evening areas low",3,439387,79.79
"evening keep posted",3,439390,79.79
"evening mark francis",3,439393,79.79
"evening series bags",3,439396,79.79
"evening series wednesday",3,439399,79.79
"evening stay tuned",3,439402,79.79
"event december th",3,439405,79.79
"event earth day",3,439408,79.79
"event going good",3,439411,79.79
"event june nd",3,439414,79.79
"event lot fun",3,439417,79.8
"event open public",3,439420,79.8
"event pm today",3,439423,79.8
"event reminder wednesday",3,439426,79.8
"event saturday th",3,439429,79.8
"event tomorrow evening",3,439432,79.8
"events fun easy",3,439435,79.8
"events fun lately",3,439438,79.8
"events happening near",3,439441,79.8
"events happening week",3,439444,79.8
"events little time",3,439447,79.8
"events make sure",3,439450,79.8
"events music sports",3,439453,79.8
"events near future",3,439456,79.8
"events power make",3,439459,79.8
"events press release",3,439462,79.8
"events social media",3,439465,79.8
"events took place",3,439468,79.8
"eventually gonna get",3,439471,79.81
"eventually things happen",3,439474,79.81
"everybody add amazing",3,439477,79.81
"everybody just like",3,439480,79.81
"everybody knows monster",3,439483,79.81
"everybody makes mistakes",3,439486,79.81
"everybody mark twain",3,439489,79.81
